2026-02-22 22:46:11,26.8,56.0,99.8
2026-02-22 22:46:12,54.9,56.0,99.8
2026-02-22 22:46:15,9.3,56.0,99.8
2026-02-22 22:46:16,16.1,55.9,99.8
2026-02-22 22:46:18,19.3,55.9,99.8
2026-02-22 22:46:19,17.9,55.9,99.8
2026-02-22 22:46:22,19.2,55.9,99.8
2026-02-22 22:46:23,46.9,55.9,99.8
2026-02-22 22:46:25,15.1,55.9,99.8
2026-02-22 22:46:26,40.8,56.0,99.8
2026-02-22 22:46:28,18.9,55.9,99.8
2026-02-22 22:46:29,12.0,55.9,99.8
2026-02-22 22:46:31,22.0,55.9,99.8
2026-02-22 22:46:32,33.3,55.8,99.8
2026-02-22 22:46:34,14.0,55.7,99.8
2026-02-22 22:46:36,66.0,55.6,99.8
2026-02-22 22:46:38,15.8,55.6,99.8
2026-02-22 22:46:39,5.4,55.6,99.8
2026-02-22 22:46:41,24.6,55.7,99.8
2026-02-22 22:46:42,2.0,55.7,99.8
2026-02-22 22:46:44,32.8,55.7,99.8
2026-02-22 22:46:46,2.1,55.6,99.8
2026-02-22 22:46:47,24.6,55.7,99.8
2026-02-22 22:46:49,13.5,55.7,99.8
2026-02-22 22:46:51,18.2,55.7,99.8
2026-02-22 22:46:52,10.7,55.9,99.8
2026-02-22 22:46:54,19.4,56.2,99.8
2026-02-22 22:46:55,44.2,56.2,99.8
2026-02-22 22:46:58,42.1,56.3,99.8
2026-02-22 22:46:59,28.6,56.3,99.8
2026-02-22 22:47:02,38.8,56.3,99.8
2026-02-22 22:47:02,18.4,56.3,99.8
2026-02-22 22:47:05,17.9,56.2,99.8
2026-02-22 22:47:05,14.6,56.1,99.8
2026-02-22 22:47:08,8.9,56.1,99.8
2026-02-22 22:47:09,31.6,56.1,99.8
2026-02-22 22:47:11,4.2,56.0,99.8
2026-02-22 22:47:12,30.4,56.0,99.8
2026-02-22 22:47:15,13.0,56.0,99.8
2026-02-22 22:47:15,12.5,55.9,99.8
2026-02-22 22:47:18,2.0,55.8,99.8
2026-02-22 22:47:19,23.2,55.8,99.8
2026-02-22 22:47:21,6.2,55.8,99.8
2026-02-22 22:47:22,33.3,55.9,99.8
2026-02-22 22:47:24,43.1,55.8,99.8
2026-02-22 22:47:25,18.8,55.8,99.8
2026-02-22 22:47:27,35.3,55.8,99.8
2026-02-22 22:47:28,25.0,55.8,99.8
2026-02-22 22:47:30,72.2,56.1,99.8
2026-02-22 22:47:32,32.7,56.1,99.8
2026-02-22 22:47:34,21.8,56.3,99.8
2026-02-22 22:47:35,16.7,56.3,99.8
2026-02-22 22:47:38,33.3,56.5,99.8
2026-02-22 22:47:39,3.7,57.2,99.8
2026-02-22 22:47:41,26.8,57.1,99.8
2026-02-22 22:47:43,16.7,57.1,99.8
2026-02-22 22:47:44,23.4,57.1,99.8
2026-02-22 22:47:46,70.0,57.1,99.8
2026-02-22 22:47:48,12.5,56.8,99.8
2026-02-22 22:47:49,20.4,57.1,99.8
2026-02-22 22:47:51,28.1,57.1,99.8
2026-02-22 22:47:52,29.8,57.1,99.8
2026-02-22 22:47:54,24.5,57.0,99.8
2026-02-22 22:47:55,10.5,57.1,99.8
2026-02-22 22:47:57,19.3,56.9,99.8
2026-02-22 22:47:59,18.4,57.0,99.8
2026-02-22 22:48:01,14.3,57.1,99.8
2026-02-22 22:48:03,64.6,57.1,99.8
2026-02-22 22:48:06,20.0,57.0,99.8
2026-02-22 22:48:06,30.4,57.0,99.8
2026-02-22 22:48:10,26.9,57.0,99.8
2026-02-22 22:48:11,55.6,56.9,99.8
2026-02-22 22:48:13,19.6,56.8,99.8
2026-02-22 22:48:14,26.3,56.8,99.8
2026-02-22 22:48:16,20.0,56.7,99.8
2026-02-22 22:48:17,35.3,56.7,99.8
2026-02-22 22:48:19,5.4,56.8,99.8
2026-02-22 22:48:20,14.3,56.8,99.8
2026-02-22 22:48:23,9.3,56.8,99.8
2026-02-22 22:48:24,4.2,56.8,99.8
2026-02-22 22:48:25,30.4,56.7,99.8
2026-02-22 22:48:27,6.1,56.7,99.8
2026-02-22 22:48:29,25.0,56.6,99.8
2026-02-22 22:48:30,20.8,56.7,99.8
2026-02-22 22:48:32,37.5,56.5,99.8
2026-02-22 22:48:33,35.3,56.5,99.8
2026-02-22 22:48:35,30.8,56.3,99.8
2026-02-22 22:48:37,14.3,56.3,99.8
2026-02-22 22:48:40,33.3,56.5,99.8
2026-02-22 22:48:39,32.8,56.4,99.8
2026-02-22 22:48:44,14.3,57.5,99.8
2026-02-22 22:48:44,42.9,57.5,99.8
2026-02-22 22:48:47,37.5,57.5,99.8
2026-02-22 22:48:47,41.7,57.4,99.8
2026-02-22 22:48:51,33.3,57.4,99.8
2026-02-22 22:48:51,48.2,57.4,99.8
2026-02-22 22:48:54,21.4,57.5,99.8
2026-02-22 22:48:54,42.9,57.5,99.8
2026-02-22 22:48:57,28.6,57.6,99.8
2026-02-22 22:48:57,33.9,57.7,99.8
2026-02-22 22:49:01,14.3,58.0,99.8
2026-02-22 22:49:01,24.0,58.0,99.8
2026-02-22 22:49:04,15.7,58.2,99.8
2026-02-22 22:49:05,40.8,58.2,99.8
2026-02-22 22:49:08,27.6,58.8,99.8
2026-02-22 22:49:08,49.2,58.8,99.8
2026-02-22 22:49:12,29.4,58.8,99.8
2026-02-22 22:49:12,37.5,58.8,99.8
2026-02-22 22:49:15,26.7,58.8,99.8
2026-02-22 22:49:16,28.6,58.9,99.8
2026-02-22 22:49:18,17.6,59.0,99.8
2026-02-22 22:49:19,34.5,59.1,99.8
2026-02-22 22:49:22,18.8,59.1,99.8
2026-02-22 22:49:23,30.4,59.0,99.8
2026-02-22 22:49:25,22.9,58.8,99.8
2026-02-22 22:49:26,17.0,58.8,99.8
2026-02-22 22:49:28,44.2,58.6,99.8
2026-02-22 22:49:29,37.0,58.6,99.8
2026-02-22 22:49:32,33.3,58.6,99.8
2026-02-22 22:49:33,28.1,58.6,99.8
2026-02-22 22:49:35,36.0,58.6,99.8
2026-02-22 22:49:36,35.4,58.7,99.8
2026-02-22 22:49:40,13.2,57.8,99.8
2026-02-22 22:49:43,26.3,57.9,99.8
2026-02-22 22:49:46,11.8,58.3,99.8
2026-02-22 22:49:49,12.2,58.4,99.8
2026-02-22 22:49:52,46.6,58.7,99.8
2026-02-22 22:49:55,30.8,59.3,99.8
2026-02-22 22:49:56,32.7,59.4,99.8
2026-02-22 22:49:58,29.2,59.6,99.8
2026-02-22 22:49:59,15.4,59.6,99.8
2026-02-22 22:50:01,25.0,59.7,99.8
2026-02-22 22:50:02,24.6,59.8,99.8
2026-02-22 22:50:04,27.1,60.5,99.8
2026-02-22 22:50:05,44.9,60.5,99.8
2026-02-22 22:50:07,37.3,60.6,99.8
2026-02-22 22:50:09,30.4,60.7,99.8
2026-02-22 22:50:11,37.5,60.7,99.8
2026-02-22 22:50:12,36.0,60.8,99.8
2026-02-22 22:50:15,49.0,60.8,99.8
2026-02-22 22:50:16,30.9,60.9,99.8
2026-02-22 22:50:19,28.6,60.9,99.8
2026-02-22 22:50:20,27.1,60.8,99.8
2026-02-22 22:50:22,36.2,60.8,99.8
2026-02-22 22:50:23,28.6,60.7,99.8
2026-02-22 22:50:25,28.6,60.7,99.8
2026-02-22 22:50:26,34.5,60.7,99.8
2026-02-22 22:50:29,30.6,60.8,99.8
2026-02-22 22:50:30,32.7,60.7,99.8
2026-02-22 22:50:32,33.3,60.7,99.8
2026-02-22 22:50:33,28.6,60.7,99.8
2026-02-22 22:50:35,32.1,60.7,99.8
2026-02-22 22:50:36,29.2,60.6,99.8
2026-02-22 22:50:39,38.6,60.7,99.8
2026-02-22 22:50:39,26.3,60.7,99.8
2026-02-22 22:50:42,12.0,60.6,99.8
2026-02-22 22:50:42,25.0,60.6,99.8
2026-02-22 22:50:45,32.7,60.6,99.8
2026-02-22 22:50:46,42.9,60.6,99.8
2026-02-22 22:50:49,30.4,60.5,99.8
2026-02-22 22:50:50,28.6,60.6,99.8
2026-02-22 22:50:52,29.8,60.5,99.8
2026-02-22 22:50:54,30.5,60.5,99.8
2026-02-22 22:50:56,31.2,60.6,99.8
2026-02-22 22:50:57,34.7,60.6,99.8
2026-02-22 22:51:00,29.6,60.6,99.8
2026-02-22 22:51:01,44.6,60.6,99.8
2026-02-22 22:51:03,42.9,60.6,99.8
2026-02-22 22:51:04,44.9,60.6,99.8
2026-02-22 22:51:06,25.0,60.6,99.8
2026-02-22 22:51:07,31.2,60.6,99.8
2026-02-22 22:51:09,33.3,60.6,99.8
2026-02-22 22:51:10,27.1,60.6,99.8
2026-02-22 22:51:13,28.6,60.7,99.8
2026-02-22 22:51:13,28.6,60.7,99.8
2026-02-22 22:51:16,18.0,60.7,99.8
2026-02-22 22:51:17,43.1,60.7,99.8
2026-02-22 22:51:19,18.4,60.7,99.8
2026-02-22 22:51:20,25.0,60.7,99.8
2026-02-22 22:51:22,94.1,60.8,99.8
2026-02-22 22:51:23,77.2,61.0,99.8
2026-02-22 22:51:26,65.5,60.6,99.8
2026-02-22 22:51:27,22.8,60.5,99.8
2026-02-22 22:51:30,3.6,59.4,99.8
2026-02-22 22:51:34,1.9,59.3,99.8
2026-02-22 22:51:37,5.7,59.3,99.8
2026-02-22 22:51:40,8.0,59.3,99.8
2026-02-22 22:51:43,18.9,59.3,99.8
2026-02-22 22:51:47,23.5,59.2,99.8
2026-02-22 22:51:50,7.1,59.3,99.8
2026-02-22 22:51:53,4.3,59.2,99.8
2026-02-22 22:51:56,28.6,59.4,99.8
2026-02-22 22:51:59,2.0,59.4,99.8
2026-02-22 22:52:03,20.8,59.4,99.8
2026-02-22 22:52:06,12.2,59.5,99.8
2026-02-22 22:52:09,19.2,59.5,99.8
2026-02-22 22:52:12,14.0,59.7,99.8
2026-02-22 22:52:16,1.9,60.1,99.8
2026-02-22 22:52:19,10.5,59.9,99.8
2026-02-22 22:52:22,14.3,59.8,99.8
2026-02-22 22:52:25,16.1,59.6,99.8
2026-02-22 22:52:28,12.1,59.7,99.8
2026-02-22 22:52:31,1.8,59.7,99.8
2026-02-22 22:52:34,74.5,59.6,99.8
2026-02-22 22:52:37,0.0,59.0,99.8
2026-02-22 22:52:40,16.7,58.9,99.8
2026-02-22 22:52:43,31.5,59.2,99.8
2026-02-22 22:52:46,4.0,59.1,99.8
2026-02-22 22:52:49,7.7,59.1,99.8
2026-02-22 22:52:52,14.6,59.1,99.8
2026-02-22 22:52:55,15.4,59.3,99.8
2026-02-22 22:52:58,23.1,59.3,99.8
2026-02-22 22:53:02,0.0,59.3,99.8
2026-02-22 22:53:05,19.3,59.4,99.8
2026-02-22 22:53:08,34.7,59.6,99.8
2026-02-22 22:53:11,20.8,59.8,99.8
2026-02-22 22:53:15,14.6,59.9,99.8
2026-02-22 22:53:18,19.3,59.9,99.8
2026-02-22 22:53:22,13.7,59.9,99.8
2026-02-22 22:53:26,32.0,59.8,99.8
2026-02-22 22:53:29,32.7,60.0,99.8
2026-02-22 22:53:33,25.5,60.0,99.8
2026-02-22 22:53:36,13.2,60.0,99.8
2026-02-22 22:53:40,13.5,60.1,99.8
2026-02-22 22:53:43,43.8,60.2,99.8
2026-02-22 22:53:46,35.8,60.1,99.8
2026-02-22 22:53:49,18.2,60.0,99.8
2026-02-22 22:53:52,19.6,60.0,99.8
2026-02-22 22:53:56,14.3,60.0,99.8
2026-02-22 22:53:59,14.6,60.0,99.8
2026-02-22 22:54:03,30.6,60.3,99.8
2026-02-22 22:54:07,15.1,60.2,99.8
2026-02-22 22:54:10,15.4,60.1,99.8
2026-02-22 22:54:13,19.3,60.0,99.8
2026-02-22 22:54:16,21.1,60.0,99.8
2026-02-22 22:54:19,21.1,60.1,99.8
2026-02-22 22:54:22,19.3,60.1,99.8
2026-02-22 22:54:25,16.3,60.3,99.8
2026-02-22 22:54:29,18.0,60.5,99.8
2026-02-22 22:54:32,13.0,60.7,99.8
2026-02-22 22:54:36,22.4,60.9,99.8
2026-02-22 22:54:39,30.5,61.2,99.8
2026-02-22 22:54:43,36.5,61.8,99.8
2026-02-22 22:54:45,31.4,62.5,99.8
2026-02-22 22:54:46,30.6,62.5,99.8
2026-02-22 22:54:48,75.8,62.8,99.8
2026-02-22 22:54:49,54.0,62.9,99.8
2026-02-22 22:54:52,33.9,62.5,99.8
2026-02-22 22:54:53,49.0,62.6,99.8
2026-02-22 22:54:55,12.5,62.9,99.8
2026-02-22 22:54:57,28.0,62.9,99.8
2026-02-22 22:54:59,56.1,62.9,99.8
2026-02-22 22:55:01,6.2,63.3,99.8
2026-02-22 22:55:03,31.2,63.1,99.8
2026-02-22 22:55:04,8.3,63.0,99.8
2026-02-22 22:55:06,14.3,63.0,99.8
2026-02-22 22:55:07,19.3,62.4,99.8
2026-02-22 22:55:09,28.0,62.3,99.8
2026-02-22 22:55:10,1.9,62.3,99.8
2026-02-22 22:55:12,100.0,62.4,99.8
2026-02-22 22:55:13,69.0,62.3,99.8
2026-02-22 22:55:17,25.9,62.7,99.8
2026-02-22 22:55:18,56.9,62.9,99.8
2026-02-22 22:55:20,35.8,62.9,99.8
2026-02-22 22:55:22,58.2,63.0,99.8
2026-02-22 22:55:24,40.7,62.9,99.8
2026-02-22 22:55:27,31.2,62.7,99.8
2026-02-22 22:55:28,59.2,62.6,99.8
2026-02-22 22:55:32,16.3,62.7,99.8
2026-02-22 22:55:32,23.2,62.7,99.8
2026-02-22 22:55:36,10.4,62.6,99.8
2026-02-22 22:55:36,16.7,62.6,99.8
2026-02-22 22:55:39,4.2,62.2,99.8
2026-02-22 22:55:39,14.0,62.2,99.8
2026-02-22 22:55:43,32.1,62.3,99.8
2026-02-22 22:55:42,55.8,62.3,99.8
2026-02-22 22:55:46,3.6,61.5,99.8
2026-02-22 22:55:50,10.7,61.4,99.8
2026-02-22 22:55:53,12.3,61.5,99.8
2026-02-22 22:55:56,3.9,62.5,99.8
2026-02-22 22:55:57,20.7,62.3,99.8
2026-02-22 22:55:59,19.6,62.5,99.8
2026-02-22 22:56:00,3.6,62.5,99.8
2026-02-22 22:56:02,16.3,62.4,99.8
2026-02-22 22:56:04,5.6,62.4,99.8
2026-02-22 22:56:05,80.7,62.5,99.8
2026-02-22 22:56:07,0.0,62.9,99.8
2026-02-22 22:56:08,14.6,62.9,99.8
2026-02-22 22:56:09,0.0,62.9,99.8
2026-02-22 22:56:11,14.3,62.8,99.8
2026-02-22 22:56:12,14.3,63.0,99.8
2026-02-22 22:56:14,18.8,63.0,99.8
2026-02-22 22:56:15,3.8,63.0,99.8
2026-02-22 22:56:17,18.8,63.0,99.8
2026-02-22 22:56:18,26.3,63.0,99.8
2026-02-22 22:56:20,16.1,63.1,99.8
2026-02-22 22:56:22,3.8,63.2,99.8
2026-02-22 22:56:24,8.9,63.0,99.8
2026-02-22 22:56:25,2.1,62.9,99.8
2026-02-22 22:56:27,22.2,62.8,99.8
2026-02-22 22:56:28,21.4,62.8,99.8
2026-02-22 22:56:30,24.1,62.7,99.8
2026-02-22 22:56:31,0.0,62.7,99.8
2026-02-22 22:56:33,19.6,62.7,99.8
2026-02-22 22:56:34,34.7,62.7,99.8
2026-02-22 22:56:37,22.8,62.6,99.8
2026-02-22 22:56:38,33.9,62.6,99.8
2026-02-22 22:56:40,18.8,62.6,99.8
2026-02-22 22:56:41,22.9,62.6,99.8
2026-02-22 22:56:44,18.8,62.7,99.8
2026-02-22 22:56:45,78.4,62.8,99.8
2026-02-22 22:56:48,14.3,62.9,99.8
2026-02-22 22:56:48,16.1,62.9,99.8
2026-02-22 22:56:51,20.4,62.8,99.8
2026-02-22 22:56:51,17.9,62.8,99.8
2026-02-22 22:56:54,25.0,62.4,99.8
2026-02-22 22:56:54,12.5,62.4,99.8
2026-02-22 22:56:57,10.4,62.3,99.8
2026-02-22 22:56:58,28.0,62.3,99.8
2026-02-22 22:57:00,10.9,62.3,99.8
2026-02-22 22:57:01,15.8,62.2,99.8
2026-02-22 22:57:03,1.8,62.3,99.8
2026-02-22 22:57:04,12.5,62.3,99.8
2026-02-22 22:57:06,0.0,62.3,99.8
2026-02-22 22:57:07,22.8,62.3,99.8
2026-02-22 22:57:09,5.6,62.1,99.8
2026-02-22 22:57:10,22.4,62.0,99.8
2026-02-22 22:57:12,15.5,62.0,99.8
2026-02-22 22:57:13,44.0,62.0,99.8
2026-02-22 22:57:16,1.9,62.1,99.8
2026-02-22 22:57:16,21.1,62.1,99.8
2026-02-22 22:57:19,28.0,62.1,99.8
2026-02-22 22:57:19,20.8,62.1,99.8
2026-02-22 22:57:22,0.0,62.1,99.8
2026-02-22 22:57:22,22.4,62.1,99.8
2026-02-22 22:57:25,43.9,62.1,99.8
2026-02-22 22:57:25,26.5,62.1,99.8
2026-02-22 22:57:28,4.0,62.1,99.8
2026-02-22 22:57:29,34.0,62.1,99.8
2026-02-22 22:57:32,24.5,62.3,99.8
2026-02-22 22:57:34,7.8,62.3,99.8
2026-02-22 22:57:35,66.7,62.3,99.8
2026-02-22 22:57:38,4.2,62.2,99.8
2026-02-22 22:57:39,40.8,62.2,99.8
2026-02-22 22:57:42,2.4,62.2,99.8
2026-02-22 22:57:42,14.6,62.2,99.8
2026-02-22 22:57:45,7.8,62.2,99.8
2026-02-22 22:57:45,26.3,62.2,99.8
2026-02-22 22:57:48,28.6,62.1,99.8
2026-02-22 22:57:48,9.4,62.2,99.8
2026-02-22 22:57:52,2.0,62.2,99.8
2026-02-22 22:57:52,22.4,62.2,99.8
2026-02-22 22:57:55,0.0,62.2,99.8
2026-02-22 22:57:56,3.6,62.1,99.8
2026-02-22 22:57:58,3.7,62.1,99.8
2026-02-22 22:57:59,0.0,62.1,99.8
2026-02-22 22:58:01,63.8,62.3,99.8
2026-02-22 22:58:02,15.1,62.5,99.8
2026-02-22 22:58:04,12.5,62.5,99.8
2026-02-22 22:58:05,17.5,62.8,99.8
2026-02-22 22:58:07,66.7,62.7,99.8
2026-02-22 22:58:08,41.7,63.1,99.8
2026-02-22 22:58:10,50.0,63.2,99.8
2026-02-22 22:58:11,27.3,63.1,99.8
2026-02-22 22:58:13,47.4,62.9,99.8
2026-02-22 22:58:14,22.9,62.9,99.8
2026-02-22 22:58:16,30.6,62.9,99.8
2026-02-22 22:58:17,26.3,62.9,99.8
2026-02-22 22:58:20,17.5,63.0,99.8
2026-02-22 22:58:21,85.9,62.6,99.8
2026-02-22 22:58:24,96.7,64.3,99.8
2026-02-22 22:58:26,50.0,64.7,99.8
2026-02-22 22:58:28,41.7,64.7,99.8
2026-02-22 22:58:29,63.2,63.1,99.8
2026-02-22 22:58:32,19.3,63.3,99.8
2026-02-22 22:58:33,42.0,63.2,99.8
2026-02-22 22:58:36,2.0,63.2,99.8
2026-02-22 22:58:36,42.1,63.1,99.8
2026-02-22 22:58:39,19.0,62.4,99.8
2026-02-22 22:58:39,14.6,62.4,99.8
2026-02-22 22:58:42,4.1,62.5,99.8
2026-02-22 22:58:42,16.7,62.5,99.8
2026-02-22 22:58:45,2.0,62.5,99.8
2026-02-22 22:58:45,14.0,62.5,99.8
2026-02-22 22:58:48,10.2,62.4,99.8
2026-02-22 22:58:48,16.3,62.4,99.8
2026-02-22 22:58:51,27.6,62.3,99.8
2026-02-22 22:58:51,11.3,62.4,99.8
2026-02-22 22:58:54,5.5,62.4,99.8
2026-02-22 22:58:55,14.3,62.4,99.8
2026-02-22 22:58:57,10.2,62.7,99.8
2026-02-22 22:58:58,2.1,62.7,99.8
2026-02-22 22:59:00,13.2,62.7,99.8
2026-02-22 22:59:01,7.5,62.7,99.8
2026-02-22 22:59:03,74.1,62.6,99.8
2026-02-22 22:59:05,3.9,62.3,99.8
2026-02-22 22:59:06,0.0,62.1,99.8
2026-02-22 22:59:08,77.6,63.0,99.8
2026-02-22 22:59:10,35.4,63.9,99.8
2026-02-22 22:59:14,85.2,66.7,99.8
2026-02-22 22:59:13,94.0,65.9,99.8
2026-02-22 22:59:19,92.2,69.7,99.6
2026-02-22 22:59:20,98.8,70.2,99.6
2026-02-22 22:59:26,77.6,71.2,99.6
2026-02-22 22:59:37,94.9,69.6,99.6
2026-02-22 22:59:36,68.9,70.4,99.6
2026-02-22 22:59:42,68.0,70.7,99.6
2026-02-22 22:59:42,80.3,70.6,99.6
2026-02-22 22:59:46,94.8,70.9,99.6
2026-02-22 22:59:47,61.0,71.0,99.6
2026-02-22 22:59:50,54.2,71.7,99.6
2026-02-22 22:59:52,81.8,72.5,99.6
2026-02-22 22:59:54,14.6,72.9,99.6
2026-02-22 22:59:57,12.5,72.9,99.6
2026-02-22 22:59:57,16.1,73.0,99.6
2026-02-22 23:00:01,15.8,72.3,99.6
2026-02-22 23:00:01,26.8,72.3,99.6
2026-02-22 23:00:04,30.4,73.4,99.6
